id,first,last,dob,signup,email,signupDurationSeconds,id_type,id_country,nationality,domicile,device,ad_redirect,vpn,creditScore,profit,high,pct_rank,top
4090,Eryn,Baumbach,1946-10-30,2020-06-19,gmail,757,national_id,France,France,UK,windows,0,0,625,76.15,0,0.7992,1
801,Eboni,Kutch,1966-11-26,2020-09-16,hotmail,1019,national_id,Russia,Germany,Germany,android,0,0,446,16.01,0,0.29055,0
1809,Kristan,Hermiston,1948-05-06,2020-02-26,yahoo,849,drivers_licence,France,Germany,France,android,1,0,487,45.29,1,0.65475,1
8,Tillman,Frami,1952-07-03,2020-09-12,gmail,759,passport,Germany,Germany,Germany,android,0,0,757,24.92,0,0.4388,0
2345,Danyell,Daugherty,1949-03-24,2020-01-05,gmail,280,national_id,Russia,France,Russia,ios,0,0,533,92.47,1,0.8465,1
1957,Alena,Mraz,1942-05-17,2020-01-28,yahoo,221,passport,Russia,UK,France,ios,1,0,415,500.95,1,0.9934,1
1217,Mannie,Connelly,1997-11-07,2021-01-25,hotmail,1074,national_id,Germany,Germany,Germany,android,1,0,817,8.61,0,0.1348,0
5267,Marget,Watsica,1993-07-08,2020-02-04,hotmail,1063,drivers_licence,UK,Germany,Russia,android,0,0,318,18.67,0,0.33935,0
3562,Icy,Cruickshank,1945-04-26,2020-11-22,yahoo,89,national_id,Russia,France,Russia,android,0,0,382,27.36,0,0.47265,0
2239,Adrien,Greenfelder,1998-10-01,2020-07-06,yahoo,1153,national_id,Russia,France,Germany,ios,1,0,480,26.55,0,0.4612,0
50,Aletha,Jaskolski,1987-12-01,2020-05-24,hotmail,361,passport,Germany,UK,Germany,windows,0,0,602,141.8,1,0.9207,1
3156,Coletta,Gleason,1984-11-24,2020-04-14,yahoo,696,national_id,Russia,UK,Russia,android,0,1,311,522.5,0,0.9939,1
2707,Valentino,Hyatt,1998-12-06,2020-04-09,hotmail,1152,drivers_licence,Germany,Russia,Russia,android,0,0,466,22.88,0,0.40875,0
1727,Lexie,Kuvalis,1976-11-11,2020-10-27,yahoo,561,drivers_licence,UK,Germany,France,android,1,0,674,22.52,1,0.4027,0
3262,Simeon,Simonis,1941-11-20,2020-10-31,gmail,532,drivers_licence,Russia,UK,Russia,ios,1,0,407,37.31,1,0.5877,0
3775,Trevon,Gaylord,1995-11-03,2020-07-11,yahoo,203,national_id,UK,Germany,Russia,android,0,0,599,24.15,0,0.4276,0
5745,Elex,Reinger,1980-04-02,2020-06-19,gmail,472,national_id,UK,UK,Russia,android,0,0,489,23.08,0,0.41145,0
1095,Denice,Mosciski,1999-05-05,2020-05-06,gmail,541,passport,France,Russia,Russia,ios,0,0,465,36.92,1,0.5837,0
5294,Lisbeth,Funk,1958-09-27,2020-02-23,hotmail,779,passport,Germany,Germany,Russia,ios,0,0,786,6.99,0,0.0947,0
4467,Halley,Runte,1992-01-22,2020-10-29,gmail,1089,drivers_licence,UK,France,UK,android,0,0,772,15.16,0,0.27255,0
3284,Jeramiah,Will,1988-03-31,2020-05-05,yahoo,599,national_id,Russia,UK,UK,android,0,0,694,6.34,0,0.08045,0
4580,Cheyenne,Corkery,1961-03-05,2020-02-08,hotmail,520,passport,Germany,Russia,Germany,android,1,0,741,23.2,0,0.4129,0
2845,Efrain,Bernhard,1993-09-13,2021-01-11,hotmail,265,drivers_licence,France,Russia,Russia,ios,0,0,616,48.98,1,0.68195,1
2412,Almon,Friesen,1966-05-24,2020-06-19,gmail,588,drivers_licence,France,France,UK,ios,0,0,825,27.32,1,0.472,0
4667,Abel,Smith,1981-08-25,2020-12-31,yahoo,894,drivers_licence,Russia,Germany,Russia,android,1,0,820,11.03,0,0.1896,0
563,Macel,Bradtke,1972-08-11,2020-11-11,yahoo,399,drivers_licence,Germany,France,Russia,windows,0,0,606,18.13,0,0.33055,0
2655,Maya,Funk,1971-02-18,2020-06-28,hotmail,321,passport,France,Russia,Germany,ios,0,0,429,40.51,0,0.6145,1
1071,Adams,Koss,1941-10-20,2020-09-27,hotmail,1116,passport,France,UK,UK,android,0,0,529,86.63,0,0.8317,1
3854,Katlin,Erdman,1990-03-25,2021-01-06,gmail,773,national_id,UK,France,France,android,0,0,406,43.96,0,0.64395,1
4884,Ted,McDermott,1950-08-07,2020-02-09,gmail,361,national_id,France,UK,Russia,android,0,0,798,103.44,0,0.8706,1
2899,Helen,Gaylord,1978-10-29,2020-04-24,gmail,406,passport,Russia,Germany,Russia,ios,1,0,445,185.58,1,0.9513,1
2253,Adelyn,Bernier,1957-06-13,2020-08-16,yahoo,1018,passport,France,UK,Russia,windows,0,0,399,29.33,1,0.4989,0
355,Ely,Jaskolski,1971-11-15,2020-05-17,gmail,1152,national_id,Germany,UK,UK,ios,0,0,439,12.81,1,0.2267,0
2517,Shelvia,Metz,1949-03-30,2020-01-01,hotmail,583,drivers_licence,France,Germany,France,android,0,0,601,5.17,0,0.055,0
1912,Hardie,Pfannerstill,1970-07-08,2020-10-29,gmail,485,national_id,UK,France,Russia,ios,0,1,634,157.89,1,0.9326,1
4415,Jerri,Kshlerin,1954-07-11,2020-05-07,yahoo,65,national_id,Germany,Germany,Germany,ios,0,0,622,48.05,0,0.67595,1
4475,Sybilla,Roberts,1962-01-31,2020-03-20,hotmail,186,national_id,Russia,Russia,Germany,android,0,0,366,70.25,0,0.77885,1
2733,Domenica,Kshlerin,1992-05-16,2020-06-15,gmail,301,national_id,Germany,France,UK,android,0,0,632,31.23,0,0.5211,0
2415,Milas,Hauck,1963-09-14,2021-01-12,hotmail,134,national_id,France,Germany,Russia,android,0,0,541,21.85,0,0.3901,0
3142,Lorelai,Hegmann,1988-12-01,2021-01-07,yahoo,1196,drivers_licence,France,Russia,France,ios,0,1,548,35.08,1,0.56375,0
5325,Migdalia,Herzog,1949-09-05,2020-06-27,hotmail,485,national_id,Russia,Russia,France,android,0,0,763,18.43,0,0.33585,0
321,Fannie,Schiller,1941-11-24,2020-05-25,yahoo,1007,national_id,France,UK,Russia,ios,0,0,596,44.4,1,0.6477,1
3729,Drew,Grady,1983-04-25,2021-01-16,gmail,107,national_id,UK,Germany,Germany,android,1,0,456,10.13,0,0.1697,0
2534,Tristian,Shanahan,1953-11-12,2020-02-24,yahoo,882,national_id,France,Russia,Germany,ios,1,0,782,19.77,0,0.35775,0
5947,Wendell,Mohr,1959-08-12,2020-06-29,gmail,638,passport,Russia,France,France,android,0,0,592,37.0,0,0.5847,0
3562,Refugio,Leffler,1998-11-23,2020-05-20,yahoo,910,passport,Germany,France,Russia,ios,0,1,396,18.58,1,0.338,0
534,Terence,O'Kon,1955-11-07,2020-02-11,yahoo,266,national_id,Germany,Russia,UK,ios,0,0,453,13.32,0,0.2373,0
3131,Mickey,Romaguera,1943-04-27,2020-12-22,yahoo,1093,passport,Russia,France,UK,ios,0,0,539,21.48,1,0.3847,0
1624,Helmer,Gutkowski,1978-09-30,2020-09-13,hotmail,682,national_id,Russia,Germany,UK,android,1,0,607,11.04,0,0.18985,0
2391,Yael,Marvin,1955-03-04,2020-12-27,gmail,205,national_id,UK,France,Russia,ios,0,0,734,7.78,0,0.1134,0
4166,Towanda,Olson,1970-01-08,2020-02-05,gmail,215,national_id,UK,Russia,Russia,ios,1,0,663,9.12,0,0.14755,0
1124,Cory,Orn,1988-06-02,2020-11-02,gmail,879,national_id,France,France,UK,android,1,0,656,10.5,0,0.17945,0
1955,Garth,Cartwright,1964-01-26,2020-01-05,hotmail,460,national_id,France,Germany,Russia,android,1,0,468,5.93,0,0.07245,0
4403,Esmeralda,Walsh,1958-08-02,2020-02-12,gmail,1065,drivers_licence,Russia,Russia,UK,ios,1,0,692,54.49,0,0.714,1
1547,Jann,Tremblay,1958-02-23,2020-06-07,yahoo,578,national_id,Russia,Russia,Germany,ios,1,1,540,34.55,0,0.55765,0
2516,Barrie,Runolfsson,1973-03-13,2020-10-09,gmail,626,passport,Russia,UK,Russia,ios,1,0,681,230.91,1,0.9683,1
207,West,Haley,1988-03-24,2020-03-31,yahoo,1143,national_id,Russia,Russia,France,ios,0,0,379,31.76,1,0.5272,0
3178,Cordelia,O'Connell,1996-05-29,2020-10-16,gmail,765,drivers_licence,UK,France,France,ios,1,0,663,35.74,1,0.5721,0
5698,Ingram,Willms,1993-08-22,2020-07-08,gmail,110,national_id,UK,Russia,Russia,ios,0,0,768,45.44,0,0.6558,1
3643,Alaina,Mante,1980-05-07,2020-08-09,yahoo,36,passport,UK,Russia,Russia,ios,0,0,515,42.68,0,0.63355,1
1856,Chastity,Effertz,1984-09-02,2020-11-12,yahoo,352,passport,Russia,UK,France,ios,0,0,708,66.24,1,0.7658,1
1013,Arnett,Friesen,1980-06-12,2020-09-01,yahoo,876,national_id,France,Russia,France,android,1,0,645,18.3,0,0.33305,0
4162,Hazen,Ondricka,1950-05-17,2020-03-30,yahoo,466,national_id,Russia,Germany,France,android,0,1,710,10.52,0,0.17995,0
3423,Neha,Stamm,1956-08-30,2020-03-03,gmail,600,passport,Russia,France,UK,windows,0,0,632,14.73,1,0.265,0
964,Shelly,Runolfsdottir,1987-10-21,2020-08-22,hotmail,697,national_id,UK,France,France,ios,0,0,569,91.4,0,0.84415,1
4456,Naomi,Marquardt,1972-12-17,2020-03-20,hotmail,473,national_id,UK,UK,France,ios,1,0,700,10.26,0,0.1735,0
10,Rowan,Littel,1954-06-13,2020-12-09,hotmail,1104,drivers_licence,UK,Russia,UK,ios,0,0,578,36.21,1,0.57715,0
5431,Merlin,Ziemann,1998-02-13,2020-10-23,gmail,125,national_id,Germany,France,France,android,0,0,526,59.34,0,0.7393,1
3443,Baxter,Ondricka,1959-09-16,2020-05-11,gmail,266,national_id,UK,France,France,ios,0,1,841,9.44,0,0.1542,0
619,Cruz,Welch,1951-11-24,2020-01-07,hotmail,1075,passport,Germany,UK,UK,windows,1,0,605,89.16,1,0.8384,1
3399,Darlene,Lemke,1997-08-03,2020-07-10,yahoo,841,passport,Russia,Russia,Germany,ios,0,0,466,29.61,1,0.5025,0
3002,Ricki,Wintheiser,1947-10-19,2020-05-26,gmail,569,passport,France,UK,Germany,ios,0,0,355,66.89,1,0.7679,1
3279,Shatara,Hessel,1976-01-22,2020-09-17,hotmail,621,national_id,Russia,UK,Germany,android,1,0,753,6.02,0,0.07445,0
2070,Tamika,Rempel,1993-10-02,2020-05-26,hotmail,1051,passport,Germany,France,Germany,ios,0,1,770,15.08,1,0.27105,0
5625,Denny,Schimmel,1990-11-04,2020-04-25,yahoo,146,drivers_licence,Germany,Russia,France,ios,0,0,366,25.96,0,0.45355,0
5011,Pairlee,Bauch,1994-01-15,2020-10-31,gmail,1144,national_id,Russia,Russia,France,android,0,0,768,9.28,0,0.15115,0
320,Dallas,Wunsch,1968-01-02,2020-05-16,gmail,323,drivers_licence,UK,UK,UK,ios,0,0,781,28.31,1,0.4858,0
2340,Liberty,Johnston,1968-06-26,2020-01-23,yahoo,676,drivers_licence,Russia,France,France,ios,1,0,511,121.47,1,0.8984,1
3371,Delores,Schumm,1956-04-08,2020-06-16,hotmail,43,drivers_licence,Russia,France,UK,android,1,0,597,5.53,0,0.06325,0
4702,Shanita,Ondricka,1955-06-19,2020-12-13,hotmail,561,drivers_licence,UK,Russia,Russia,ios,1,0,515,42.57,0,0.63255,1
3916,Barrett,Schaefer,1969-03-14,2020-09-14,gmail,746,passport,France,Russia,Germany,android,1,0,532,13.76,0,0.2463,0
1869,Woodroe,Wisozk,1983-12-28,2020-01-26,hotmail,661,national_id,UK,Russia,France,ios,0,0,466,20.95,0,0.3762,0
688,Shavonne,Christiansen,1992-02-04,2020-12-12,yahoo,953,passport,UK,UK,Russia,ios,1,0,442,121.13,1,0.898,1
9,Tyrek,Turner,1944-08-11,2020-07-15,yahoo,393,passport,France,UK,France,ios,0,0,624,295.14,1,0.9814,1
219,Dirk,McKenzie,1967-08-06,2020-01-15,hotmail,848,national_id,Russia,Germany,Germany,android,0,0,649,50.83,0,0.6944,1
5551,Fletcher,Kuvalis,1980-09-03,2020-03-16,hotmail,134,drivers_licence,Germany,Germany,France,ios,0,0,722,8.32,0,0.12845,0
300,Jaylin,Feil,1967-01-06,2020-07-18,yahoo,970,drivers_licence,UK,France,France,android,1,0,643,125.11,1,0.9028,1
726,Trumaine,Padberg,1956-10-22,2020-02-27,hotmail,1028,passport,France,Germany,UK,android,0,0,651,172.81,1,0.9426,1
227,Nevin,Kshlerin,1940-05-05,2020-04-18,gmail,705,national_id,Germany,France,UK,ios,0,0,610,45.59,0,0.6564,1
4150,Rochelle,McCullough,1985-03-20,2020-10-31,gmail,279,drivers_licence,France,UK,Russia,ios,0,0,437,19.54,0,0.3544,0
3865,Shad,Jerde,1978-05-13,2020-09-15,gmail,77,passport,France,France,France,ios,0,0,753,31.38,1,0.5229,0
3131,Alberto,Kub,1998-12-15,2021-01-18,hotmail,1056,drivers_licence,UK,UK,Germany,android,0,0,479,15.13,0,0.272,0
5588,Eliza,Rice,1986-11-06,2020-08-09,yahoo,961,passport,Germany,UK,Germany,android,0,1,342,47.68,0,0.67365,1
2153,Adelbert,Bogisich,1978-05-15,2020-08-14,yahoo,771,drivers_licence,Russia,Germany,Russia,ios,0,0,378,20.78,0,0.37345,0
1445,Lenwood,Schowalter,1968-08-14,2020-09-27,hotmail,92,drivers_licence,Germany,UK,France,ios,1,0,588,87.4,1,0.834,1
4762,Horton,Hane,1966-12-17,2020-03-20,hotmail,780,national_id,France,France,Germany,android,1,0,359,10.37,0,0.1761,0
256,Tex,Smith,1967-05-19,2020-10-20,gmail,105,national_id,Germany,Russia,Russia,android,1,0,805,51.89,0,0.69945,1
2537,Myla,Bauch,1992-05-26,2020-05-21,gmail,491,drivers_licence,Germany,Germany,Russia,ios,0,0,380,41.86,1,0.62645,1
3071,Tierra,VonRueden,1987-02-18,2020-10-22,yahoo,785,passport,France,Germany,Germany,android,0,0,422,24.23,1,0.42885,0
1145,Terrance,Bechtelar,1993-12-23,2020-08-18,yahoo,303,national_id,Russia,Germany,France,android,0,0,572,43.92,0,0.6435,1
1251,Hermon,Kassulke,1987-10-23,2020-02-12,hotmail,737,national_id,France,Russia,Germany,ios,0,0,340,15.54,0,0.28175,0
2661,Romaine,Boyer,1964-07-14,2020-10-01,yahoo,624,national_id,UK,Germany,Russia,ios,0,1,363,7.61,0,0.10845,0
483,Elroy,Price,1946-12-14,2020-12-26,gmail,752,passport,Russia,Russia,Germany,ios,0,1,734,116.51,1,0.8916,1
5873,Frank,Weimann,1965-01-27,2021-01-24,hotmail,274,national_id,Russia,Germany,Germany,ios,0,0,621,17.17,0,0.31375,0
4271,Bob,Jakubowski,1956-02-03,2020-02-24,hotmail,548,national_id,UK,France,UK,android,0,0,440,34.95,0,0.5623,0
109,Algie,Robel,1971-08-27,2020-06-01,gmail,1155,drivers_licence,UK,Germany,Russia,ios,0,0,421,81.12,1,0.8163,1
1282,Stacey,Nader,1968-10-17,2020-07-31,hotmail,649,drivers_licence,Russia,France,Russia,ios,1,0,532,8.16,0,0.12355,0
2113,Thyra,Hagenes,1957-10-22,2020-01-20,yahoo,563,passport,UK,Russia,France,windows,1,0,686,22.15,1,0.39755,0
792,Baldwin,Lubowitz,1955-02-28,2020-03-11,yahoo,1022,drivers_licence,France,France,France,android,0,0,566,14.01,0,0.2512,0
466,Lesley,Stroman,1950-02-05,2020-06-24,hotmail,996,passport,UK,Germany,UK,ios,0,0,403,49.46,1,0.6849,1
3194,Watt,Yost,1963-03-13,2020-09-03,hotmail,522,passport,UK,France,France,ios,0,0,533,39.8,1,0.6095,1
5084,Ottis,Donnelly,1956-07-06,2020-02-22,gmail,894,national_id,France,Germany,Russia,android,0,0,370,46.97,0,0.66775,1
5079,Jerrod,Davis,1972-04-19,2020-04-06,hotmail,843,drivers_licence,France,Germany,France,ios,0,0,338,3.16,0,0.0214,0
296,Landan,Stroman,1948-04-29,2020-10-28,hotmail,1111,passport,Russia,UK,Russia,ios,0,0,657,82.02,1,0.8179,1
5847,Delcie,Muller,1944-01-08,2020-01-23,hotmail,325,national_id,Russia,France,Russia,windows,1,0,745,11.5,0,0.19975,0
3207,Nakisha,Torphy,1970-07-22,2020-06-22,hotmail,391,national_id,Russia,Russia,Germany,windows,0,0,369,55.53,0,0.7194,1
2844,Bridget,Boyle,1953-03-03,2020-06-21,hotmail,718,passport,France,Russia,Germany,ios,0,0,583,52.58,1,0.7034,1
4533,Garnet,Schiller,1977-06-01,2020-09-20,gmail,295,passport,UK,Russia,Russia,windows,1,0,676,5.58,0,0.06465,0
1564,Rosalee,Emard,1942-02-17,2020-10-25,yahoo,833,national_id,France,Russia,Germany,android,1,0,622,25.41,0,0.4461,0
1904,Lavelle,Flatley,1961-01-07,2020-07-19,hotmail,1087,national_id,Germany,UK,Russia,ios,1,0,594,14.53,0,0.2609,0
2151,Winnifred,Jacobs,1992-09-26,2020-07-04,gmail,372,passport,Germany,France,France,android,0,0,615,129.53,1,0.9086,1
2109,Delwin,Schiller,1993-08-29,2020-07-26,yahoo,438,national_id,Russia,Russia,France,android,0,0,577,26.97,0,0.4685,0
3129,Tyrone,Schneider,1980-08-13,2020-07-04,yahoo,1173,national_id,Russia,Russia,Russia,android,0,0,843,74.08,0,0.7918,1
266,Bishop,Gleason,1944-08-19,2020-04-30,gmail,511,passport,France,UK,UK,ios,0,0,320,222.06,1,0.9649,1
1939,Clementine,Koepp,1943-12-20,2020-04-14,hotmail,971,passport,Germany,UK,UK,ios,1,0,437,199.64,1,0.9567,1
1531,Kaleigh,Langosh,1998-04-10,2020-02-23,gmail,426,national_id,Russia,UK,France,android,0,0,607,127.81,1,0.9065,1
1332,Yulissa,Romaguera,1950-08-25,2020-04-06,yahoo,749,national_id,Russia,Russia,Russia,android,1,0,846,22.09,0,0.39555,0
1301,Odelia,Nikolaus,1940-08-03,2021-01-20,hotmail,902,passport,Russia,Germany,France,android,0,0,420,56.37,1,0.72415,1
1053,Demetrios,Hudson,1953-03-14,2020-06-03,yahoo,713,drivers_licence,Germany,UK,France,android,0,0,508,138.25,1,0.917,1
3528,Kaci,Rutherford,1973-09-19,2021-01-13,yahoo,126,national_id,Russia,Russia,Germany,android,1,0,500,41.46,0,0.623,1
1966,Emogene,Pfeffer,1958-09-25,2020-01-06,yahoo,446,passport,Russia,Russia,UK,ios,0,0,431,19.09,1,0.34615,0
1804,Daxton,Monahan,1960-08-01,2020-09-21,gmail,174,passport,Russia,UK,France,android,0,0,749,22.07,1,0.39505,0
1609,Elton,Reinger,1969-10-05,2020-08-28,hotmail,136,passport,Germany,Russia,Russia,ios,1,0,624,220.48,1,0.9639,1
5143,Cael,Sauer,1944-04-05,2020-07-05,gmail,402,national_id,Russia,France,Germany,android,0,1,451,5.52,0,0.0629,0
23,Noreta,Bernier,1995-03-09,2020-02-15,hotmail,1069,passport,Germany,France,France,windows,0,0,498,231.32,1,0.9684,1
561,Josh,Hahn,1975-04-27,2020-10-31,gmail,916,national_id,Germany,UK,UK,android,1,1,412,51.26,0,0.6957,1
1772,Dallin,Ebert,1973-06-12,2020-06-10,yahoo,876,passport,France,Russia,UK,ios,0,0,584,7.2,1,0.0994,0
196,Christoper,Denesik,1974-07-10,2020-07-24,yahoo,1042,drivers_licence,Germany,UK,France,windows,0,1,373,4.36,0,0.0421,0
4843,Karly,Price,1972-08-16,2020-12-07,hotmail,1006,passport,UK,UK,France,android,0,0,811,50.29,0,0.6905,1
3753,Camille,Jacobson,1950-02-02,2020-07-12,gmail,310,drivers_licence,France,UK,Germany,android,1,0,754,39.02,0,0.60285,1
629,Marchello,Daugherty,1954-02-15,2020-01-13,gmail,32,national_id,Russia,France,France,ios,1,0,426,21.96,0,0.3926,0
1630,Roman,Wyman,1961-09-06,2020-12-30,yahoo,556,passport,Russia,France,France,ios,0,0,490,7.82,0,0.1147,0
57,Marjory,Farrell,1979-04-21,2020-05-30,hotmail,390,drivers_licence,Germany,Russia,France,ios,0,1,746,9.33,0,0.15195,0
3748,Susie,Kassulke,1950-04-18,2020-06-04,hotmail,118,passport,France,France,Russia,ios,1,0,369,26.96,1,0.46825,0
2504,Ilo,Blanda,1949-03-01,2020-03-31,hotmail,105,national_id,Russia,France,Germany,ios,0,0,721,2.89,0,0.01695,0
239,Noemi,Marvin,1997-03-15,2020-03-01,gmail,853,drivers_licence,France,Russia,UK,ios,0,0,417,9.08,0,0.1467,0
155,Konnor,Effertz,1975-06-08,2020-07-20,hotmail,732,national_id,France,UK,Russia,ios,1,0,783,48.22,0,0.6777,1
321,Lessie,Haag,1970-07-15,2020-01-03,gmail,52,drivers_licence,France,Germany,UK,android,0,0,693,71.44,0,0.7826,1
708,London,Howe,1946-11-21,2020-05-19,yahoo,471,national_id,UK,UK,Russia,ios,0,0,339,15.49,0,0.2804,0
422,Remy,O'Connell,1980-10-19,2020-08-09,gmail,406,national_id,UK,UK,France,ios,1,0,381,58.28,1,0.7341,1
4638,Gearldine,West,1973-12-15,2020-12-12,hotmail,85,national_id,France,France,UK,android,0,0,373,26.89,0,0.4669,0
1058,Terri,Glover,1942-05-02,2020-06-24,yahoo,739,national_id,UK,UK,UK,ios,1,0,821,21.11,0,0.37865,0
1690,Hughes,Hammes,1949-05-30,2020-02-07,gmail,308,national_id,Russia,Russia,Germany,android,0,0,561,7.67,0,0.11115,0
1288,Karrie,Mitchell,1977-04-28,2020-01-16,yahoo,980,national_id,UK,Germany,Germany,ios,0,0,364,54.79,0,0.71515,1
985,Randall,Conn,1965-08-10,2020-03-24,yahoo,864,national_id,Russia,France,Russia,android,1,0,374,12.76,0,0.22555,0
626,Mafalda,Maggio,1989-02-12,2020-04-25,hotmail,710,drivers_licence,Germany,Germany,Germany,ios,0,0,653,87.35,1,0.8339,1
2984,Sunday,Ryan,1960-06-08,2020-08-08,hotmail,734,passport,UK,Germany,France,ios,1,0,334,14.16,1,0.25445,0
1734,Einar,Carter,1976-01-16,2020-02-27,hotmail,885,passport,Germany,Germany,France,android,0,0,488,10.37,1,0.1761,0
2731,Lucie,Mueller,1965-07-27,2021-01-12,hotmail,249,passport,Germany,Germany,France,ios,0,0,762,221.9,1,0.9646,1
133,Janey,Von,1971-01-26,2020-06-23,hotmail,1014,passport,Russia,Russia,Russia,ios,0,1,763,20.35,1,0.36585,0
5397,Haywood,Corkery,1988-12-09,2020-10-12,hotmail,340,passport,Germany,UK,Germany,android,0,0,536,9.66,0,0.1584,0
2824,Margene,McCullough,1984-07-27,2020-11-22,gmail,505,passport,UK,Germany,Germany,android,0,0,367,102.26,1,0.8676,1
4481,Dedra,VonRueden,1941-10-04,2020-08-16,gmail,1188,national_id,Germany,UK,Germany,android,1,1,692,19.84,0,0.3593,0
1986,Austin,Dickinson,1941-11-13,2020-05-05,yahoo,584,national_id,Russia,Germany,France,ios,0,0,376,103.97,1,0.8718,1
1909,Chalmer,VonRueden,1967-02-26,2020-10-14,yahoo,527,drivers_licence,Germany,Russia,UK,windows,0,0,301,13.18,0,0.23465,0
41,Kole,Frami,1975-03-08,2020-11-02,gmail,580,drivers_licence,UK,Germany,UK,android,0,0,583,24.4,0,0.431,0
5591,Woody,Corkery,1956-08-24,2020-12-07,hotmail,704,passport,Germany,Russia,France,windows,1,0,664,62.89,0,0.7545,1
831,Melodie,Zieme,1974-12-01,2020-05-30,gmail,620,drivers_licence,UK,France,Germany,android,0,0,316,37.96,0,0.59365,0
1507,Yessenia,Feil,1978-04-29,2020-04-13,gmail,524,national_id,Russia,Russia,Germany,windows,0,0,849,76.28,0,0.7996,1
257,Felicity,Tremblay,1982-08-15,2020-10-01,yahoo,566,passport,Russia,Germany,Germany,android,0,0,800,209.73,1,0.9604,1
406,Arley,Aufderhar,1968-01-29,2020-07-19,hotmail,706,national_id,Germany,UK,France,ios,0,0,571,29.13,0,0.49705,0
3497,Orange,Steuber,1994-12-20,2020-10-09,yahoo,318,national_id,UK,France,Russia,android,0,0,481,5.18,0,0.05535,0
28,Marchello,Stiedemann,1964-08-14,2020-12-19,gmail,344,passport,Germany,Germany,UK,android,1,0,764,10.54,0,0.1807,0
4812,Savana,Schaden,1985-08-22,2020-09-04,hotmail,193,drivers_licence,Russia,UK,Russia,android,0,0,616,9.37,0,0.1529,0
3504,Lena,Reichel,1965-12-27,2020-07-22,gmail,668,national_id,UK,Germany,Russia,ios,1,1,398,18.69,0,0.3398,0
1399,Lex,Christiansen,1971-10-11,2020-12-19,hotmail,226,drivers_licence,Germany,Germany,Germany,ios,0,1,791,7.83,0,0.1149,0
2124,Racquel,Reynolds,1989-04-18,2020-07-09,hotmail,176,drivers_licence,Germany,UK,France,android,0,0,768,18.85,0,0.3423,0
1203,Acey,Lesch,1950-04-26,2020-10-17,hotmail,425,passport,France,France,Russia,ios,0,0,665,127.5,1,0.906,1
1207,Mackenzie,Berge,1981-12-14,2020-11-02,yahoo,858,drivers_licence,UK,Russia,France,windows,0,0,695,64.04,1,0.7589,1
2230,Lorri,Dare,1943-11-18,2020-07-25,yahoo,681,passport,UK,Germany,Russia,ios,0,0,398,105.55,1,0.8751,1
211,Merrilee,Harvey,1969-06-03,2021-01-03,gmail,100,drivers_licence,France,UK,Germany,ios,0,0,315,48.47,1,0.67905,1
3854,Case,Glover,1962-04-22,2020-08-17,yahoo,78,passport,France,Russia,UK,ios,0,0,729,71.74,1,0.78405,1
1394,Glenn,Goldner,1988-08-19,2020-04-05,gmail,378,drivers_licence,France,Russia,Germany,windows,0,0,697,17.52,1,0.3198,0
2990,Rylan,Hahn,1954-07-10,2020-09-25,gmail,356,passport,Germany,Germany,Germany,ios,1,1,656,57.44,1,0.7302,1
2107,Don,Keeling,1940-08-17,2020-05-31,gmail,699,drivers_licence,UK,UK,Germany,android,0,0,456,35.17,1,0.565,0
863,Harold,Berge,1987-08-24,2020-01-09,gmail,636,passport,Russia,Germany,France,ios,0,0,811,10.73,1,0.1835,0
583,Samatha,Bailey,1955-11-28,2020-07-19,hotmail,560,drivers_licence,Russia,France,UK,android,0,0,651,59.14,1,0.7382,1
1138,Tasha,Schuppe,1955-07-21,2021-01-05,hotmail,560,national_id,Russia,UK,Russia,android,1,0,677,28.54,0,0.48945,0
5298,Rosaria,Schmidt,1946-08-21,2020-08-25,gmail,198,national_id,Russia,Russia,Russia,android,1,0,447,9.97,0,0.1659,0
